"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptiondecryptionswitchesLong","not-updated","Use this switch to specify any extra options to GPG. You cannot specify the --passphrase-fd option here. The --decrypt option is always specified.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptiondecryptionswitchesShort","not-updated","Extra GPG commandline options for decryption",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","Gpgencryptiondisablearmordeprecated","not-updated","This option has non-standard handling, please use the --{0} option instead.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptiondisablearmorLong","not-updated","The GPG encryption/decryption will use the --armor option for GPG to protect the files with armor. Specify this switch to remove the --armor option.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptiondisablearmorShort","not-updated","Don't use GPG Armor",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptionenablearmorLong","not-updated","Use this option to supply the --armor option to GPG. The files will be larger but can be sent as pure text files.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptionenablearmorShort","not-updated","Use GPG Armor",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptionencryptionswitchesLong","not-updated","Use this switch to specify any extra options to GPG. You cannot specify the --passphrase-fd option here. The --encrypt option is always specified.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgencryptionencryptionswitchesShort","not-updated","Extra GPG commandline options for encryption",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GPGExecuteError","not-updated","Failed to execute GPG at ""{0}"": {1}",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GPGNotFoundWarning","not-updated","Duplicati was unable to verify the existence of GNU Privacy Guard.
GPG may work regardless, if it is located in the system search path.
If the encryption fails, no files will be backed up
Do you want to continue anyway?",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgprogrampathLong","not-updated","The path to the GNU Privacy Guard program. If not supplied, Duplicati will assume that the program ""gpg"" is available in the system path.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","GpgprogrampathShort","not-updated","The path to GnuPG",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","SignkeyLong","not-updated","The GNU Privacy Guard can optionally sign volumes with a special key. This feature is not currently active in Duplicati.",""
"Library\Encryption\Strings\GPGEncryption.zh-CN.resx","SignkeyShort","not-updated","Sign key for GnuPG",""
"Library\Encryption\Strings\GPGSettingsControl.zh-CN.resx","PageDescription","not-updated","Settings for the GPG encryption module",""
"Library\Encryption\Strings\GPGSettingsControl.zh-CN.resx","PageTitle","not-updated","GPG",""
"Library\Encryption\Strings\GPGStreamWrapper.zh-CN.resx","DecryptionError","not-updated","Decryption failed: {0}",""
"Library\Encryption\Strings\GPGStreamWrapper.zh-CN.resx","GPGFlushError","not-updated","Failure while invoking GnuPG, program won't flush output",""
"Library\Encryption\Strings\GPGStreamWrapper.zh-CN.resx","GPGTerminateError","not-updated","Failure while invoking GnuPG, program won't terminate",""
"Library\Interface\Strings\CommandLineArgument.zh-CN.resx","AliasesHeader","not-updated","aliases",""
"Library\Interface\Strings\CommandLineArgument.zh-CN.resx","DefaultValueHeader","not-updated","default value",""
"Library\Interface\Strings\CommandLineArgument.zh-CN.resx","DeprecationMarker","not-updated","[DEPRECATED]",""
"Library\Interface\Strings\CommandLineArgument.zh-CN.resx","ValuesHeader","not-updated","values",""
"Library\Interface\Strings\Common.zh-CN.resx","CancelExceptionError","not-updated","Cancelled",""
"Library\Interface\Strings\Common.zh-CN.resx","ConfigurationIsMissingItemError","not-updated","The configuration for the backend is not valid, it is missing the {0} field",""
"Library\Interface\Strings\Common.zh-CN.resx","ConfirmTestConnectionQuestion","not-updated","Do you want to test the connection?",""
"Library\Interface\Strings\Common.zh-CN.resx","ConnectionFailure","not-updated","Connection Failed: {0}",""
"Library\Interface\Strings\Common.zh-CN.resx","ConnectionSuccess","not-updated","Connection succeeded!",""
"Library\Interface\Strings\Common.zh-CN.resx","DefaultDirectoryWarning","not-updated","You have not entered a path. This will store all backups in the default directory. Is this what you want?",""
"Library\Interface\Strings\Common.zh-CN.resx","EmptyPasswordError","not-updated","You must enter a password",""
"Library\Interface\Strings\Common.zh-CN.resx","EmptyPasswordWarning","not-updated","You have not entered a password.
Proceed without a password?",""
"Library\Interface\Strings\Common.zh-CN.resx","EmptyServernameError","not-updated","You must enter the name of the server",""
"Library\Interface\Strings\Common.zh-CN.resx","EmptyUsernameError","not-updated","You must enter a username",""
"Library\Interface\Strings\Common.zh-CN.resx","EmptyUsernameWarning","not-updated","You have not entered a username.
This is fine if the server allows anonymous uploads, but likely a username is required
Proceed without a username?",""
"Library\Interface\Strings\Common.zh-CN.resx","ExistingBackupDetectedQuestion","not-updated","The connection succeeded but another backup was found in the destination folder. It is possible to configure Duplicati to store multiple backups in the same folder, but it is not recommended.

Do you want to use the selected folder?",""
"Library\Interface\Strings\Common.zh-CN.resx","FolderAlreadyExistsError","not-updated","The folder cannot be created because it already exists",""
"Library\Interface\Strings\Common.zh-CN.resx","FolderCreated","not-updated","Folder created!",""
"Library\Interface\Strings\Common.zh-CN.resx","FolderMissingError","not-updated","The requested folder does not exist",""
"Library\Interface\Strings\Common.zh-CN.resx","InvalidServernameError","not-updated","The server name ""{0}"" is not valid",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Boolean","not-updated","Boolean",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Enumeration","not-updated","Enumeration",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Integer","not-updated","Integer",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Path","not-updated","Path",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Size","not-updated","Size",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","String","not-updated","String",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Timespan","not-updated","Timespan",""
"Library\Interface\Strings\DataTypes.zh-CN.resx","Unknown","not-updated","Unknown",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","BackendDoesNotSupportCreateFolder","not-updated","The backend {0} ({1}) does not support the CreateFolder operation ",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","BackendNotFoundError","not-updated","Unable to find backend for: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","CachedSignatureDecryptWarning","not-updated","Attempt to decrypt file {0} failed with error: {1}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","CachedSignatureHashMismatchWarning","not-updated","The cache file {0} did not match the expected hash for the same file, ignoring cache file",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","CompletedDeleteTransaction","not-updated","Delete transaction completed successfully",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","CompletingDeleteTransactionWarning","not-updated","Completing unfinished delete transaction and removing {0} files",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DeleteCacheFileError","not-updated","An error occured while attempting to delete cache file {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DeleteTransactionFileFoundWarning","not-updated","A delete operation was started, but failed to complete. Next invocation of a cleanup or delete command will complete the transaction.",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DeleteTransactionFileReadError","not-updated","A previously started delete operation was not completed, but the attempt to recover the operation details failed with the message: {1}.

If this problem happens more than once, it is possible that the delete transaction file is defect. Try renaming the file ""{0}"" and the run the operation again. If no errors are reported, it is safe to delete the file, otherwise Duplicati will report what needs to be manually corrected.",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DeletingTransactionLeftoverFile","not-updated","Deleting file from delete transaction ""{0}""",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DownloadedFileSizeError","not-updated","The file {0} was downloaded and had size {1} but the size was expected to be {2}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","DuplicateFileEntryWarning","not-updated","The file {0} was found multiple times in the file list, this is likely an error in the backend, please report it to the developers",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","EmptyManifestWarning","not-updated","Empty backupset detected, this is likely an error: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","ExistingDeleteTransactionError","not-updated","An internal error has occured, a request was made to initiate a delete transaction, but one was already present",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FailureWhileDisposingBackendError","not-updated","An error occured while closing a connection: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FileDeleteError2","not-updated","Failed to delete file ""{0}"": {1}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FileDownloadError2","not-updated","Failed to download file ""{0}"": {1}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FileListingError","not-updated","Failed to retrieve file listing: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FilenameParseError","not-updated","Unable to parse filenames for the desired volumes",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FilesNotForceRemovedMessage","not-updated","No files removed, specify --force to remove files.",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FileUploadError2","not-updated","Failed to upload file ""{0}"": {1}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","FunctionLookupError","not-updated","Failed to find function: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","HashMismatchError","not-updated","Hash mismatch on file ""{0}"", recorded hash: {1}, actual hash {2}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","InvalidEntryTypeError","not-updated","Invalid entry type: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","MultipleDeleteTransactionsFoundError","not-updated","There were multiple delete transaction files found. Please manually inspect the target destination and resolve this error.",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","NoBackupsFoundError","not-updated","No backups found at remote location",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","NonExistingDeleteTransactionError","not-updated","An internal error has occured, a request was made to complete a delete transaction, but there was not a transaction in progress",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","OrphanIncrementalFoundMessage","not-updated","Failed to match incremental package to a full: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","PartialFileFoundMessage","not-updated","Found a partial file, run cleanup to remove: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","RemoveOrphanFileWarning","not-updated","Deleting orphan file: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","RemovingLeftoverFileMessage","not-updated","Removing leftover file: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","SaveCacheFileError","not-updated","Failed to save the cached signature file as {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","StatusMessageDownloading","not-updated","Downloading: {0}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","StatusMessageUploading","not-updated","Uploading: {0} ({1})",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","TooManyOrphansFoundError","not-updated","Auto-cleanup specified but there are {0} orphan files, and there should not be more than 2",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","UnmatchedFilenameWarning","not-updated","The file {0} was found on the backend but not recognized by Duplicati",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","UploadSizeVerificationFailure","not-updated","The file {0} was uploaded to the server, but the reported filesize was {1} and the size was expected to be {2}",""
"Library\Main\Strings\BackendWrapper.zh-CN.resx","UploadVerificationFailure","not-updated","The file {0} was uploaded but not found on the server",""
"Library\Main\Strings\ExecutionStoppedException.zh-CN.resx","DefaultMessage","not-updated","The user has stopped the operation",""
"Library\Main\Strings\FilenameStrategy.zh-CN.resx","InvalidEntryTypeError","not-updated","Invalid entry type:{0}",""
"Library\Main\Strings\Interface.zh-CN.resx","BadSortingDetectedError","not-updated","Bad sorting of backup times detected",""
"Library\Main\Strings\Interface.zh-CN.resx","BadVolumeSortOrder","not-updated","Bad sort order on volumes detected",""
"Library\Main\Strings\Interface.zh-CN.resx","CannotCleanWithoutHashesError","not-updated","When using cleanup the manifests and hashes must be verified",""
"Library\Main\Strings\Interface.zh-CN.resx","CannotSkipHashChecksOnBackup","not-updated","Hash checks cannot be disabled while performing a backup",""
